scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B555:1:15,Iphiclides,,,,,,genus,,B555:1,accepted,,,B555:1:14,Papilionidae,,,,,Papilionidae,,Iphiclides,,Papilionidae,54T7,1938213
B555:1:16,Iphiclides feisthamelii,,Iphiclides,,feisthamelii,,species,,B555:1,accepted,,,B555:1:15,Iphiclides,,,,,Papilionidae,,Iphiclides,,Papilionidae | Iphiclides,,4690079
B555:1:17,Papilio,,,,,,genus,,B555:1,accepted,,,B555:1:14,Papilionidae,,,,,Papilionidae,,Papilio,,Papilionidae,6DFM,10175914
B555:1:18,Papilio machaon,,Papilio,,machaon,,species,,B555:1,accepted,,,B555:1:17,Papilio,,,,,Papilionidae,,Papilio,,Papilionidae | Papilio,4CKH8,8225376
B555:1:19,Zerynthia,,,,,,genus,,B555:1,accepted,,,B555:1:14,Papilionidae,,,,,Papilionidae,,Zerynthia,,Papilionidae,63WZK,7437392
B555:1:20,Zerynthia rumina,,Zerynthia,,rumina,,species,,B555:1,accepted,,,B555:1:19,Zerynthia,,,,,Papilionidae,,Zerynthia,,Papilionidae | Zerynthia,5D387,5141297
B555:1:21,Pieridae,,,,,,family,,B555:1,accepted,,,,,,,,,Pieridae,,,,,625MK,5481
B555:1:22,Anthocharis,,,,,,genus,,B555:1,accepted,,,B555:1:21,Pieridae,,,,,Pieridae,,Anthocharis,,Pieridae,XDF,1919696
B555:1:23,Anthocharis cardamines,,Anthocharis,,cardamines,,species,,B555:1,accepted,,,B555:1:22,Anthocharis,,,,,Pieridae,,Anthocharis,,Pieridae | Anthocharis,5VC9R,1919712
B555:1:24,Aporia,,,,,,genus,,B555:1,accepted,,,B555:1:21,Pieridae,,,,,Pieridae,,Aporia,,Pieridae,Z3J,8319926
B555:1:25,Aporia crataegi,,Aporia,,crataegi,,species,,B555:1,accepted,,,B555:1:24,Aporia,,,,,Pieridae,,Aporia,,Pieridae | Aporia,5VQKD,1920218
B555:1:26,Colias,,,,,,genus,,B555:1,accepted,,,B555:1:21,Pieridae,,,,,Pieridae,,Colias,,Pieridae,3S9M,11311228
B555:1:27,Colias crocea,,Colias,,crocea,,species,,B555:1,accepted,,,B555:1:26,Colias,,,,,Pieridae,,Colias,,Pieridae | Colias,5ZLQ4,5137612
B555:1:28,Euchloe,,,,,,genus,,B555:1,accepted,,,B555:1:21,Pieridae,,,,,Pieridae,,Euchloe,,Pieridae,4F6P,1919315
B555:1:29,Euchloe belemia,,Euchloe,,belemia,,species,,B555:1,accepted,,,B555:1:28,Euchloe,,,,,Pieridae,,Euchloe,,Pieridae | Euchloe,3BT38,1919333
B555:1:30,Euchloe crameri,,Euchloe,,crameri,,species,,B555:1,accepted,,,B555:1:28,Euchloe,,,,,Pieridae,,Euchloe,,Pieridae | Euchloe,3BT39,7981372
B555:1:31,Gonepteryx,,,,,,genus,,B555:1,accepted,,,B555:1:21,Pieridae,,,,,Pieridae,,Gonepteryx,,Pieridae,4PZD,1920704
B555:1:32,Gonepteryx cleopatra,,Gonepteryx,,cleopatra,,species,,B555:1,accepted,,,B555:1:31,Gonepteryx,,,,,Pieridae,,Gonepteryx,,Pieridae | Gonepteryx,6L325,1920709
B555:1:33,Gonepteryx rhamni,,Gonepteryx,,rhamni,,species,,B555:1,accepted,,,B555:1:31,Gonepteryx,,,,,Pieridae,,Gonepteryx,,Pieridae | Gonepteryx,6L326,1920712
B555:1:34,Leptidea,,,,,,genus,,B555:1,accepted,,,B555:1:21,Pieridae,,,,,Pieridae,,Leptidea,,Pieridae,5CTM,11251585
B555:1:35,Leptidea sinapis,,Leptidea,,sinapis,,species,,B555:1,accepted,,,B555:1:34,Leptidea,,,,,Pieridae,,Leptidea,,Pieridae | Leptidea,3TJNN,5137903
B555:1:36,Pieris,,,,,,genus,,B555:1,accepted,,,B555:1:21,Pieridae,,,,,Pieridae,,Pieris,,Pieridae,6QB2,1920481
B555:1:37,Pieris brassicae,,Pieris,,brassicae,,species,,B555:1,accepted,,,B555:1:36,Pieris,,,,,Pieridae,,Pieris,,Pieridae | Pieris,4HRN4,1920506
B555:1:38,Pieris napi,,Pieris,,napi,,species,,B555:1,accepted,,,B555:1:36,Pieris,,,,,Pieridae,,Pieris,,Pieridae | Pieris,4HRQQ,1920494
B555:1:39,Pieris rapae,,Pieris,,rapae,,species,,B555:1,accepted,,,B555:1:36,Pieris,,,,,Pieridae,,Pieris,,Pieridae | Pieris,4HRRC,1920496
B555:1:40,Pontia,,,,,,genus,,B555:1,accepted,,,B555:1:21,Pieridae,,,,,Pieridae,,Pontia,,Pieridae,63Q77,1920236
B555:1:41,Pontia daplidice,,Pontia,,daplidice,,species,,B555:1,accepted,,,B555:1:40,Pontia,,,,,Pieridae,,Pontia,,Pieridae | Pontia,6W83L,1920258
B555:1:42,Lycaenidae,,,,,,family,,B555:1,accepted,,,,,,,,,Lycaenidae,,,,,34ad2f0e-966e-4bc4-80a4-1ab8b4f148e7,5473
B555:1:43,Aricia,,,,,,genus,,B555:1,accepted,,,B555:1:42,Lycaenidae,,,,,Lycaenidae,,Aricia,,Lycaenidae,9CHY3,1933094
B555:1:44,Aricia cramera,,Aricia,,cramera,,species,,B555:1,accepted,,,B555:1:43,Aricia,,,,,Lycaenidae,,Aricia,,Lycaenidae | Aricia,9CP8C,1933204
B555:1:45,Cacyreus,,,,,,genus,,B555:1,accepted,,,B555:1:42,Lycaenidae,,,,,Lycaenidae,,Cacyreus,,Lycaenidae,9CK87,1932749
B555:1:46,Cacyreus marshalli,,Cacyreus,,marshalli,,species,,B555:1,accepted,,,B555:1:45,Cacyreus,,,,,Lycaenidae,,Cacyreus,,Lycaenidae | Cacyreus,P77K,1932752
B555:1:47,Callophrys,,,,,,genus,,B555:1,accepted,,,B555:1:42,Lycaenidae,,,,,Lycaenidae,,Callophrys,,Lycaenidae,9CK92,1932378
B555:1:48,Callophrys rubi,,Callophrys,,rubi,,species,,B555:1,accepted,,,B555:1:47,Callophrys,,,,,Lycaenidae,,Callophrys,,Lycaenidae | Callophrys,PVMS,1932411
B555:1:49,Celastrina,,,,,,genus,,B555:1,accepted,,,B555:1:42,Lycaenidae,,,,,Lycaenidae,,Celastrina,,Lycaenidae,9CKBC,1925804
B555:1:50,Celastrina argiolus,,Celastrina,,argiolus,,species,,B555:1,accepted,,,B555:1:49,Celastrina,,,,,Lycaenidae,,Celastrina,,Lycaenidae | Celastrina,S2R3,1925918
B555:1:51,Glaucopsyche,,,,,,genus,,B555:1,accepted,,,B555:1:42,Lycaenidae,,,,,Lycaenidae,,Glaucopsyche,,Lycaenidae,9CKW2,1924047
B555:1:52,Glaucopsyche melanops,,Glaucopsyche,,melanops,,species,,B555:1,accepted,,,B555:1:51,Glaucopsyche,,,,,Lycaenidae,,Glaucopsyche,,Lycaenidae | Glaucopsyche,3G6L2,1924082
B555:1:53,Laeosopis,,,,,,genus,,B555:1,accepted,,,B555:1:42,Lycaenidae,,,,,Lycaenidae,,Laeosopis,,Lycaenidae,9CL5C,1922191
B555:1:54,Laeosopis roboris,,Laeosopis,,roboris,,species,,B555:1,accepted,,,B555:1:53,Laeosopis,,,,,Lycaenidae,,Laeosopis,,Lycaenidae | Laeosopis,6NTC9,1922197
B555:1:55,Lampides,,,,,,genus,,B555:1,accepted,,,B555:1:42,Lycaenidae,,,,,Lycaenidae,,Lampides,,Lycaenidae,9CL5L,1924564
B555:1:56,Lampides boeticus,,Lampides,,boeticus,,species,,B555:1,accepted,,,B555:1:55,Lampides,,,,,Lycaenidae,,Lampides,,Lycaenidae | Lampides,3S3BV,1924713
B555:1:57,Leptotes,,,,,,genus,,B555:1,accepted,,,B555:1:42,Lycaenidae,,,,,Lycaenidae,,Leptotes,,Lycaenidae,,1932963
B555:1:58,Leptotes pirithous,,Leptotes,,pirithous,,species,,B555:1,accepted,,,B555:1:57,Leptotes,,,,,Lycaenidae,,Leptotes,,Lycaenidae | Leptotes,6PJC9,1932976
B555:1:59,Lycaena,,,,,,genus,,B555:1,accepted,,,B555:1:42,Lycaenidae,,,,,Lycaenidae,,Lycaena,,Lycaenidae,9CJ2Q,11329683
B555:1:60,Lycaena alciphron,,Lycaena,,alciphron,,species,,B555:1,accepted,,,B555:1:59,Lycaena,,,,,Lycaenidae,,Lycaena,,Lycaenidae | Lycaena,6QPSX,8356768
B555:1:61,Lycaena phlaeas,,Lycaena,,phlaeas,,species,,B555:1,accepted,,,B555:1:59,Lycaena,,,,,Lycaenidae,,Lycaena,,Lycaenidae | Lycaena,3WJ52,1929697
B555:1:62,Lysandra,,,,,,genus,,B555:1,accepted,,,B555:1:42,Lycaenidae,,,,,Lycaenidae,,Lysandra,,Lycaenidae,9CL8S,11319183
B555:1:63,Lysandra bellargus,,Lysandra,,bellargus,,species,,B555:1,accepted,,,B555:1:62,Lysandra,,,,,Lycaenidae,,Lysandra,,Lycaenidae | Lysandra,9DBMB,7895859
B555:1:64,Polyommatus,,,,,,genus,,B555:1,accepted,,,B555:1:42,Lycaenidae,,,,,Lycaenidae,,Polyommatus,,Lycaenidae,9CLR4,1933268
B555:1:65,Polyommatus celina,,Polyommatus,,celina,,species,,B555:1,accepted,,,B555:1:64,Polyommatus,,,,,Lycaenidae,,Polyommatus,,Lycaenidae | Polyommatus,,9954885
B555:1:66,Polyommatus icarus,,Polyommatus,,icarus,,species,,B555:1,accepted,,,B555:1:64,Polyommatus,,,,,Lycaenidae,,Polyommatus,,Lycaenidae | Polyommatus,4LCR7,5140214
B555:1:67,Satyrium,,,,,,genus,,B555:1,accepted,,,B555:1:42,Lycaenidae,,,,,Lycaenidae,,Satyrium,,Lycaenidae,,1927718
B555:1:68,Satyrium esculi,,Satyrium,,esculi,,species,,B555:1,accepted,,,B555:1:67,Satyrium,,,,,Lycaenidae,,Satyrium,,Lycaenidae | Satyrium,,7552387
B555:1:69,Satyrium spini,,Satyrium,,spini,,species,,B555:1,accepted,,,B555:1:67,Satyrium,,,,,Lycaenidae,,Satyrium,,Lycaenidae | Satyrium,,7391741
B555:1:70,Zizeeria,,,,,,genus,,B555:1,accepted,,,B555:1:42,Lycaenidae,,,,,Lycaenidae,,Zizeeria,,Lycaenidae,9CMHT,1933641
B555:1:71,Zizeeria knysna,,Zizeeria,,knysna,,species,,B555:1,accepted,,,B555:1:70,Zizeeria,,,,,Lycaenidae,,Zizeeria,,Lycaenidae | Zizeeria,5D5T4,1933649
B555:1:72,Nymphalidae,,,,,,family,,B555:1,accepted,,,,,,,,,Nymphalidae,,,,,DGC,7017
B555:1:73,Aglais,,,,,,genus,,B555:1,accepted,,,B555:1:72,Nymphalidae,,,,,Nymphalidae,,Aglais,,Nymphalidae,8ZZ5K,1894779
B555:1:74,Aglais io,,Aglais,,io,,species,,B555:1,accepted,,,B555:1:73,Aglais,,,,,Nymphalidae,,Aglais,,Nymphalidae | Aglais,93Q3Q,4535827
B555:1:75,Argynnis,,,,,,genus,,B555:1,accepted,,,B555:1:72,Nymphalidae,,,,,Nymphalidae,,Argynnis,,Nymphalidae,922VL,1909334
B555:1:76,Argynnis pandora,,Argynnis,,pandora,,species,,B555:1,accepted,,,B555:1:75,Argynnis,,,,,Nymphalidae,,Argynnis,,Nymphalidae | Argynnis,,7810861
B555:1:77,Charaxes,,,,,,genus,,B555:1,accepted,,,B555:1:72,Nymphalidae,,,,,Nymphalidae,,Charaxes,,Nymphalidae,9254Q,1896933
B555:1:78,Charaxes jasius,,Charaxes,,jasius,,species,,B555:1,accepted,,,B555:1:77,Charaxes,,,,,Nymphalidae,,Charaxes,,Nymphalidae | Charaxes,TN6G,1896957
B555:1:79,Euphydryas,,,,,,genus,,B555:1,accepted,,,B555:1:72,Nymphalidae,,,,,Nymphalidae,,Euphydryas,,Nymphalidae,928X8,1895130
B555:1:80,Euphydryas aurinia,,Euphydryas,,aurinia,,species,,B555:1,accepted,,,B555:1:79,Euphydryas,,,,,Nymphalidae,,Euphydryas,,Nymphalidae | Euphydryas,,4535809
B555:1:81,Issoria,,,,,,genus,,B555:1,accepted,,,B555:1:72,Nymphalidae,,,,,Nymphalidae,,Issoria,,Nymphalidae,92CKV,1905339
B555:1:82,Issoria lathonia,,Issoria,,lathonia,,species,,B555:1,accepted,,,B555:1:81,Issoria,,,,,Nymphalidae,,Issoria,,Nymphalidae | Issoria,3QD32,1905383
B555:1:83,Melitaea,,,,,,genus,,B555:1,accepted,,,B555:1:72,Nymphalidae,,,,,Nymphalidae,,Melitaea,,Nymphalidae,92F8N,1899214
B555:1:84,Melitaea deione,,Melitaea,,deione,,species,,B555:1,accepted,,,B555:1:83,Melitaea,,,,,Nymphalidae,,Melitaea,,Nymphalidae | Melitaea,936WZ,6229058
B555:1:85,Melitaea didyma,,Melitaea,,didyma,,species,,B555:1,accepted,,,B555:1:83,Melitaea,,,,,Nymphalidae,,Melitaea,,Nymphalidae | Melitaea,3ZK8D,8393082
B555:1:86,Melitaea phoebe,,Melitaea,,phoebe,,species,,B555:1,accepted,,,B555:1:83,Melitaea,,,,,Nymphalidae,,Melitaea,,Nymphalidae | Melitaea,6QY6N,1899508
B555:1:87,Nymphalis,,,,,,genus,,B555:1,accepted,,,B555:1:72,Nymphalidae,,,,,Nymphalidae,,Nymphalis,,Nymphalidae,92GWM,5130576
B555:1:88,Nymphalis polychloros,,Nymphalis,,polychloros,,species,,B555:1,accepted,,,B555:1:87,Nymphalis,,,,,Nymphalidae,,Nymphalis,,Nymphalidae | Nymphalis,486HF,7762841
B555:1:89,Polygonia,,,,,,genus,,B555:1,accepted,,,B555:1:72,Nymphalidae,,,,,Nymphalidae,,Polygonia,,Nymphalidae,92KD5,3256276
B555:1:90,Polygonia c-album,,Polygonia,,c-album,,species,,B555:1,accepted,,,B555:1:89,Polygonia,,,,,Nymphalidae,,Polygonia,,Nymphalidae | Polygonia,4L8X4,1898544
B555:1:91,Vanessa,,,,,,genus,,B555:1,accepted,,,B555:1:72,Nymphalidae,,,,,Nymphalidae,,Vanessa,,Nymphalidae,92Q7V,1898261
B555:1:92,Vanessa atalanta,,Vanessa,,atalanta,,species,,B555:1,accepted,,,B555:1:91,Vanessa,,,,,Nymphalidae,,Vanessa,,Nymphalidae | Vanessa,7FFL6,1898286
B555:1:93,Vanessa cardui,,Vanessa,,cardui,,species,,B555:1,accepted,,,B555:1:91,Vanessa,,,,,Nymphalidae,,Vanessa,,Nymphalidae | Vanessa,9385D,4299368
B555:1:94,Satyrinae,,,,,,subfamily,,B555:1,accepted,,,B555:1:72,Nymphalidae,,,,,Nymphalidae,Satyrinae,,,Nymphalidae,93MZX,
B555:1:95,Brintesia,,,,,,genus,,B555:1,accepted,,,B555:1:94,Satyrinae,,,,,Nymphalidae,Satyrinae,Brintesia,,Nymphalidae | Satyrinae,93NDY,8683854
B555:1:96,Brintesia circe,,Brintesia,,circe,,species,,B555:1,accepted,,,B555:1:95,Brintesia,,,,,Nymphalidae,Satyrinae,Brintesia,,Nymphalidae | Satyrinae | Brintesia,,4535529
B555:1:97,Coenonympha,,,,,,genus,,B555:1,accepted,,,B555:1:94,Satyrinae,,,,,Nymphalidae,Satyrinae,Coenonympha,,Nymphalidae | Satyrinae,925QM,11348135
B555:1:98,Coenonympha pamphilus,,Coenonympha,,pamphilus,,species,,B555:1,accepted,,,B555:1:97,Coenonympha,,,,,Nymphalidae,Satyrinae,Coenonympha,,Nymphalidae | Satyrinae | Coenonympha,5ZJCN,1911461
B555:1:99,Hipparchia,,,,,,genus,,B555:1,accepted,,,B555:1:94,Satyrinae,,,,,Nymphalidae,Satyrinae,Hipparchia,,Nymphalidae | Satyrinae,92BMT,11238134
B555:1:100,Hipparchia fidia,,Hipparchia,,fidia,,species,,B555:1,accepted,,,B555:1:99,Hipparchia,,,,,Nymphalidae,Satyrinae,Hipparchia,,Nymphalidae | Satyrinae | Hipparchia,3LYY4,1918632
B555:1:101,Hipparchia statilinus,,Hipparchia,,statilinus,,species,,B555:1,accepted,,,B555:1:99,Hipparchia,,,,,Nymphalidae,Satyrinae,Hipparchia,,Nymphalidae | Satyrinae | Hipparchia,3LYZJ,1918834
B555:1:102,Lasiommata,,,,,,genus,,B555:1,accepted,,,B555:1:94,Satyrinae,,,,,Nymphalidae,Satyrinae,Lasiommata,,Nymphalidae | Satyrinae,93NSZ,11340077
B555:1:103,Lasiommata megera,,Lasiommata,,megera,,species,,B555:1,accepted,,,B555:1:102,Lasiommata,,,,,Nymphalidae,Satyrinae,Lasiommata,,Nymphalidae | Satyrinae | Lasiommata,,4535632
B555:1:104,Maniola,,,,,,genus,,B555:1,accepted,,,B555:1:94,Satyrinae,,,,,Nymphalidae,Satyrinae,Maniola,,Nymphalidae | Satyrinae,92DXK,5135400
B555:1:105,Maniola jurtina,,Maniola,,jurtina,,species,,B555:1,accepted,,,B555:1:104,Maniola,,,,,Nymphalidae,Satyrinae,Maniola,,Nymphalidae | Satyrinae | Maniola,3XVHR,5135513
B555:1:106,Melanargia,,,,,,genus,,B555:1,accepted,,,B555:1:94,Satyrinae,,,,,Nymphalidae,Satyrinae,Melanargia,,Nymphalidae | Satyrinae,92F6R,1916334
B555:1:107,Melanargia ines,,Melanargia,,ines,,species,,B555:1,accepted,,,B555:1:106,Melanargia,,,,,Nymphalidae,Satyrinae,Melanargia,,Nymphalidae | Satyrinae | Melanargia,3Z5W5,1916352
B555:1:108,Melanargia lachesis,,Melanargia,,lachesis,,species,,B555:1,accepted,,,B555:1:106,Melanargia,,,,,Nymphalidae,Satyrinae,Melanargia,,Nymphalidae | Satyrinae | Melanargia,3Z5W8,1916458
B555:1:109,Pararge,,,,,,genus,,B555:1,accepted,,,B555:1:94,Satyrinae,,,,,Nymphalidae,Satyrinae,Pararge,,Nymphalidae | Satyrinae,92J5D,1894469
B555:1:110,Pararge aegeria,,Pararge,,aegeria,,species,,B555:1,accepted,,,B555:1:109,Pararge,,,,,Nymphalidae,Satyrinae,Pararge,,Nymphalidae | Satyrinae | Pararge,75R3T,8049830
B555:1:111,Pyronia,,,,,,genus,,B555:1,accepted,,,B555:1:94,Satyrinae,,,,,Nymphalidae,Satyrinae,Pyronia,,Nymphalidae | Satyrinae,92LL8,1919016
B555:1:112,Pyronia bathseba,,Pyronia,,bathseba,,species,,B555:1,accepted,,,B555:1:111,Pyronia,,,,,Nymphalidae,Satyrinae,Pyronia,,Nymphalidae | Satyrinae | Pyronia,4QV4T,8404037
B555:1:113,Pyronia cecilia,,Pyronia,,cecilia,,species,,B555:1,accepted,,,B555:1:111,Pyronia,,,,,Nymphalidae,Satyrinae,Pyronia,,Nymphalidae | Satyrinae | Pyronia,4QV4V,7988274
B555:1:114,Pyronia tithonus,,Pyronia,,tithonus,,species,,B555:1,accepted,,,B555:1:111,Pyronia,,,,,Nymphalidae,Satyrinae,Pyronia,,Nymphalidae | Satyrinae | Pyronia,4QV59,7622059
